,item_name,main_category,sub_category,receipt_id,date,item_code,quantity,payment_type,unit_buying_price,unit_selling_price,unit_price_margin,category,total_buying_price,total_selling price,total_margin,year,quarter,month,day_of_week,hour_of_day,quantity_type,investment,revenue,profit
1066,Tsoureki large,Breads & bakery,Packaged,15,15,1,33.0,2,9.990000000000002,1,2.490000000000001,1,5,5,5,2,2,2,6,7,2,247.5,329.66999999999996,82.17000000000002
1067,Tsoureki small 450g,Breads & bakery,Packaged,26,26,1,45.0,2,7.990000000000003,1,1.9900000000000004,1,4,4,4,2,2,2,6,10,2,270.0,359.5500000000002,89.55000000000001
1068,Turkish white coarse burgul 500g,Pantry staples,Pulses and grains,51,51,1,61.0,2,1.9899999999999984,1,0.7899999999999995,1,3,3,3,2,4,10,7,17,2,73.20000000000006,121.3899999999999,48.189999999999976
1069,Turkish white fine burgul 500g,Pantry staples,Pulses and grains,47,47,1,56.0,2,1.9899999999999984,1,0.7899999999999995,1,3,3,3,2,4,12,7,13,2,67.20000000000006,111.4399999999999,44.239999999999974
1070,Turmeric,Fresh produce,Root vegies,62,62,1,2.2900000000000005,2,25.0,1,-20.0,1,33,33,33,2,4,9,7,11,1,103.04999999999997,57.25,-45.79999999999999
1071,Turmeric powder 100g,Pantry staples,Spices,78,78,1,80.0,2,2.5,1,0.700000000000001,1,2,2,2,2,4,12,7,17,2,143.99999999999997,200.0,56.00000000000008
1072,Turmeric powder100g,Pantry staples,Spices,25,25,1,29.0,2,1.7999999999999992,1,1.7999999999999992,1,1,2,2,1,3,5,7,9,2,0.0,52.199999999999974,52.199999999999974
1073,Turnips,Fresh produce,Root vegies,442,442,1,163.8679999999999,2,2.990000000000008,1,2.990000000000008,1,1,249,249,2,4,12,7,22,2,0.0,489.96531999999956,489.96531999999956
1074,Tuscan kale,Fresh produce,Bunch vegies,242,242,1,257.0,2,2.9900000000000073,1,0.489999999999998,1,3,3,3,2,4,12,7,22,2,642.5,768.4300000000019,125.92999999999954
1075,U/r chilli powder rabee,Pantry staples,Spices,16,16,1,16.0,2,3.5,1,0.75,1,1,1,1,1,4,7,7,8,1,44.0,56.0,12.0
1076,Urid flour 200 wijaya,Pantry staples,Flour,6,6,1,7.0,2,2.99,1,1.09,1,2,2,2,1,3,4,5,5,2,13.3,20.93,7.630000000000001
1077,Urid whole white 1kg,Pantry staples,Grains and pulses,17,17,1,20.0,2,4.99,1,0.92,1,3,3,3,2,4,9,7,13,2,81.4,99.79999999999998,18.400000000000006
1078,V/ r coconut sambol 300g,Pantry staples,Sauces,28,28,1,28.0,2,5.5,1,1.7999999999999992,1,1,1,1,2,4,9,7,13,1,103.60000000000005,154.0,50.39999999999998
1079,Vanila powder 15g,Pantry staples,Sugar,95,95,1,130.0,2,1.9900000000000024,1,1.1899999999999984,1,4,4,4,2,4,12,7,16,2,103.99999999999983,258.7000000000003,154.6999999999998
1080,Vanila twists 250g,Pantry staples,Sugar,127,127,1,174.0,2,4.536363636,1,1.2363636359999954,1,6,6,6,2,4,12,7,20,2,574.2000000000008,789.3272726640001,215.1272726639994
1081,Vasilopita 650g,Breads & bakery,Cake,14,14,1,18.0,2,13.0,1,3.0,1,2,2,2,2,1,1,6,8,2,180.0,234.0,54.0
1082,Vegetable oil 2lt,Pantry staples,Oil,23,23,1,23.0,2,6.5,1,2.0,1,1,1,1,2,4,10,6,11,1,103.5,149.5,46.0
1083,Vegetable oil 5lt,Pantry staples,Oil,5,5,1,5.0,2,12.0,1,3.5,1,1,1,1,1,2,3,3,5,1,42.5,60.0,17.5
1084,Vindaloo masala 50g,Pantry staples,Spices,8,8,1,8.0,2,2.5,1,2.5,1,1,1,1,2,4,7,4,7,1,0.0,20.0,20.0
1085,Vinegar 350ml,Pantry staples,Vinegar,9,9,1,9.0,2,1.99,1,-0.8600000000000001,1,1,1,1,1,4,7,5,5,1,25.650000000000006,17.91,-7.740000000000001
1086,Virgin coconut oil 300ml,Pantry staples,Oil,4,4,1,4.0,1,5.5,1,1.55,1,1,1,1,2,1,2,3,4,1,15.8,22.0,6.2
1087,Virgin coconut oil organic frank,Pantry staples,Oil,107,107,1,113.0,2,4.9900000000000055,1,0.9099999999999978,1,3,3,3,2,4,12,7,15,2,461.0399999999997,563.8700000000007,102.82999999999976
1088,Virgin olive oil 1lt,Pantry staples,Oil,8,8,1,9.0,2,12.989999999999998,1,1.99,1,1,1,1,1,3,6,5,4,1,99.0,116.90999999999998,17.91
1089,Virgin olive oil 4lt,Pantry staples,Oil,68,68,1,94.0,2,39.98999999999993,1,5.4900000000000055,1,4,4,4,2,4,12,7,19,2,3243.0,3759.0599999999945,516.0600000000004
1090,Virgin olive oil 500g,Pantry staples,Oil,2,2,1,2.0,1,6.49,1,1.49,1,1,1,1,1,1,1,2,2,1,10.0,12.98,2.98
1091,Virgin olive oil 500ml,Pantry staples,Oil,8,8,1,8.0,1,8.99,1,1.91,1,1,1,1,1,3,4,5,8,1,56.63999999999999,71.92,15.28
1092,Vss virgin coconut oil 500g,Pantry staples,Oil,17,17,1,18.0,2,7.489999999999998,1,1.09,1,2,2,2,2,4,8,7,12,2,115.20000000000005,134.81999999999996,19.62
1093,Walnut kernels lhp 500g,Snacks,Dry fruits and nuts,112,112,1,114.0,2,9.990000000000007,1,3.689999999999998,1,2,2,2,2,4,11,7,20,2,718.1999999999991,1138.8600000000008,420.6599999999998
1094,Walnuts in shell,Snacks,Dry fruits and nuts,597,597,1,273.1379999999997,2,11.989999999999847,1,1.9900000000000075,1,319,319,319,2,4,12,7,22,2,2731.380000000001,3274.9246200000002,543.5446200000002
1095,Walnuts natural 350g,Snacks,Dry fruits and nuts,55,55,1,57.0,2,7.727272727000009,1,1.2272727269999992,1,2,2,2,1,3,9,7,11,2,370.5,440.45454543900047,69.95454543899996
1096,Wash potatoes 5kg,Fresh produce,Potatoes,1099,1099,1,1148.0,2,6.0,1,6.0,1,1,2,2,2,4,12,7,24,2,0.0,6888.0,6888.0
1097,Washed potatoes 2.5kg,Fresh produce,Potatoes,23,23,1,23.0,2,5.0,1,2.5,1,1,1,1,1,3,3,6,9,1,57.5,115.0,57.5
1098,Watercress,Fresh produce,Bunch vegies,16,16,1,17.0,2,2.990000000000001,1,2.990000000000001,1,1,2,2,2,4,5,6,11,2,0.0,50.83000000000002,50.83000000000002
1099,Watermelon seeded,Fresh produce,Melons,2,2,1,2.0,1,1.809090909,1,1.809090909,1,1,1,1,2,2,2,2,2,1,0.0,3.618181818,3.618181818
1100,Watermelon seedless,Fresh produce,Melons,7901,7901,1,20791.035999999964,2,1.4899999999998201,1,0.48999999999989785,1,2236,2236,2236,2,4,12,7,24,3,20791.035999999964,30978.64364000002,10187.607639999975
1101,Welpenela porridge 50g,Pantry staples,Dry,7,7,1,8.0,2,1.5999999999999999,1,0.5,1,1,1,1,1,2,4,6,6,1,8.799999999999999,12.799999999999999,4.0
1102,White basmathi 1kg cic,Pantry staples,Rice,7,7,1,7.0,2,4.39,1,1.1899999999999997,1,1,1,1,1,4,4,4,6,1,22.4,30.73,8.329999999999998
1103,White raw rice 1kg cic,Pantry staples,Rice,11,11,1,11.0,2,3.5900000000000007,1,1.24,1,1,1,1,1,2,5,6,9,1,25.850000000000005,39.49000000000001,13.64
1104,White raw rice 5kg derana,Pantry staples,Rice,16,16,1,16.0,2,12.990000000000002,1,3.0399999999999996,1,1,1,1,2,4,12,7,10,1,159.2,207.84000000000003,48.63999999999999
1105,White sugar 1kg,Pantry staples,Baking,15,15,1,15.0,2,2.2899999999999996,1,0.6899999999999997,1,1,1,1,2,4,8,7,10,1,24.000000000000004,34.349999999999994,10.349999999999996
1106,White vinegar 500ml,Pantry staples,Vinegar,10,10,1,10.0,2,3.990000000000001,1,0.99,1,1,1,1,2,4,6,5,9,1,30.0,39.90000000000001,9.9
1107,Whole chilli 100g,Pantry staples,Spices,110,110,1,119.0,2,2.5,1,1.0999999999999976,1,3,3,3,2,4,12,7,20,2,166.60000000000034,297.5,130.8999999999997
1108,Whole chilli500g,Pantry staples,Spices,9,9,1,9.0,2,7.990000000000001,1,2.74,1,1,1,1,2,4,8,4,6,1,47.25,71.91000000000001,24.660000000000004
1109,Wholemeal flour 1kg,Pantry staples,Flour,28,28,1,34.0,2,2.689999999999999,1,1.09,1,2,2,2,2,4,11,6,12,2,54.40000000000003,91.45999999999997,37.06000000000001
1110,Wholemeal rusk 230g,Breads & bakery,Toast,198,198,1,223.0,2,2.990000000000007,1,0.9900000000000022,1,4,4,4,2,4,12,7,23,2,446.0,666.7700000000016,220.7700000000005
1111,Whte rice flour1kg,Pantry staples,Flour,12,12,1,13.0,2,2.9900000000000007,1,2.9900000000000007,1,1,2,2,1,3,5,6,9,2,0.0,38.870000000000005,38.870000000000005
1112,Wijaya chilli pieces 250g,Pantry staples,Spices,111,111,1,111.0,2,3.5,1,1.2999999999999996,1,1,1,1,2,4,12,7,15,1,244.1999999999995,388.5,144.29999999999995
1113,Wijaya chilli pieces 500g,Pantry staples,Spices,60,60,1,62.0,2,6.5,1,2.2999999999999994,1,1,1,1,2,4,12,7,13,1,260.3999999999997,403.0,142.59999999999997
1114,Wijaya chilli powder 500g,Pantry staples,Spices,56,56,1,57.0,2,6.5,1,2.2999999999999985,1,1,1,1,2,4,12,7,10,1,239.39999999999975,370.5,131.0999999999999
1115,Wijaya chilli powder250g,Pantry staples,Spices,135,135,1,136.0,2,3.5,1,1.3000000000000018,1,1,1,1,2,4,12,7,19,1,299.19999999999925,476.0,176.80000000000024
1116,Wijaya chinese noodles,Snacks,Noodles,8,8,1,9.0,2,2.99,1,2.99,1,1,2,2,1,1,2,4,6,2,0.0,26.910000000000004,26.910000000000004
1117,Wijaya curry powder 250g,Pantry staples,Spices,65,65,1,65.0,2,3.5,1,0.899999999999999,1,1,1,1,2,4,11,7,18,1,168.9999999999998,227.5,58.499999999999936
1118,Wijaya curry powder 500g,Pantry staples,Spices,31,31,1,31.0,2,6.5,1,2.0,1,1,1,1,2,4,12,6,11,1,139.5,201.5,62.0
1119,Wijaya fish curry powder 70g,Fresh produce,Pumpkins,18,18,1,20.0,2,1.9899999999999998,1,0.8900000000000002,1,2,2,2,2,4,9,7,11,2,22.000000000000004,39.8,17.800000000000004
1120,Wijaya kurakkan flour 400g,Pantry staples,Flour,18,18,1,19.0,2,2.990000000000001,1,1.09,1,2,2,2,2,4,11,5,10,2,36.09999999999999,56.810000000000024,20.71
1121,Wijaya meat curry powder mixture,Pantry staples,Spices,53,53,1,55.0,2,5.990000000000005,1,2.0900000000000025,1,2,2,2,2,4,12,7,16,2,214.50000000000017,329.4500000000002,114.95000000000012
1122,Wijaya pppadam,Pantry staples,Papad,56,56,1,59.0,2,2.5,1,0.7000000000000003,1,2,2,2,2,4,12,7,14,2,106.1999999999999,147.5,41.30000000000002
1123,Wijaya roasted curry powder 250g,Pantry staples,Spices,63,63,1,65.0,2,3.9900000000000038,1,1.1899999999999988,1,1,1,1,2,4,11,7,13,1,182.00000000000014,259.35000000000025,77.34999999999992
1124,Wijaya special noodles,Snacks,Noodles,63,63,1,69.0,2,2.990000000000002,1,1.290000000000001,1,2,2,2,2,4,12,7,16,2,117.30000000000011,206.31000000000014,89.01000000000008
1125,Wijaya tumaric powder 250g,Pantry staples,Spices,76,76,1,76.0,2,3.5,1,0.7999999999999988,1,1,1,1,2,4,12,7,19,1,205.19999999999976,266.0,60.79999999999991
1126,Winter melon,Fresh produce,Asian vegies,5,5,1,5.782,2,2.99,1,2.99,1,1,5,5,2,1,3,5,5,2,0.0,17.288180000000004,17.288180000000004
1127,Wombok half,Fresh produce,Cut veggies,577,577,1,586.0,2,2.5,1,0.5,1,2,2,2,2,4,12,7,24,2,1172.0,1465.0,293.0
1128,Ya pears,Fresh produce,Pears,12,12,1,10.2,2,3.9900000000000015,1,3.9900000000000015,1,1,11,11,1,1,2,5,8,2,0.0,40.69800000000001,40.69800000000001
1129,Yahaposha 200g,Snacks,Packaged snacks,22,22,1,41.0,2,1.99,1,0.9899999999999998,1,4,4,4,1,3,7,6,8,2,41.0,81.58999999999999,40.59
1130,Yam,Fresh produce,Potatoes,11,11,1,10.356,2,10.0,1,10.0,1,1,11,11,1,2,2,6,8,2,0.0,103.56,103.56
1131,Yellow mustard seeds 100g,Pantry staples,Spices,3,3,1,3.0,1,2.99,1,2.99,1,1,1,1,1,1,3,2,2,1,0.0,8.97,8.97
1132,Yellow split peas 500g,Pantry staples,Grains and pulses,55,55,1,60.0,2,1.989999999999998,1,0.5900000000000001,1,2,2,2,2,4,12,7,15,2,84.00000000000003,119.3999999999999,35.40000000000001
1133,Zafarelli,Fresh produce,Bunch vegies,9,9,1,12.0,1,1.5,1,0.5,1,2,2,2,1,3,5,4,6,2,12.0,18.0,6.0
1134,Zucchini green,Fresh produce,Other vegies,4590,4590,1,2406.732999999995,2,3.5,1,3.5,1,1,717,717,2,4,12,7,24,2,0.0,8423.565500000002,8423.565500000002
1135,Zucchini lebanese,Fresh produce,Other vegies,3,3,1,1.7080000000000002,2,3.49,1,3.49,1,1,3,3,1,1,1,3,3,1,0.0,5.96092,5.96092
